TTD	ConcludedLocation	ActualLocation
242	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
393	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
329	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
285	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
355	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
43	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
112	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
150	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
373	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
296	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
710	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
542	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
480	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
349	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
731	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
1262	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
203	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
615	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
574	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
244	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
207	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
271	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
302	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
442	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
285	Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
303	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
590	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
862	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
152	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
403	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
