TTD	ConcludedLocation	ActualLocation
126	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
390	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
74	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
163	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
169	Vector3r(0.0, 8.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
129	Vector3r(9.0, 4.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
121	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
116	Vector3r(3.0, 1.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
55	Vector3r(6.0, 6.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
113	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
41	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
130	Vector3r(2.0, 5.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
232	Vector3r(6.0, 5.0, 0.0)	Vector3r(7.0, 8.0, 0.0)
265	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
42	Vector3r(1.0, 9.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
90	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
59	Vector3r(7.0, 3.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
100	Vector3r(2.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
242	Vector3r(6.0, 2.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
106	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
59	Vector3r(1.0, 4.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
176	Vector3r(3.0, 7.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
82	Vector3r(5.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
494	Vector3r(4.0, 8.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
108	Vector3r(1.0, 2.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
273	Vector3r(2.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
215	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
117	Vector3r(0.0, 4.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
52	Vector3r(9.0, 2.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
76	Vector3r(6.0, 8.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
63	Vector3r(3.0, 4.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
112	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
35	Vector3r(6.0, 3.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
148	Vector3r(8.0, 9.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
144	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
84	Vector3r(2.0, 0.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
140	Vector3r(9.0, 9.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
84	Vector3r(8.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
157	Vector3r(0.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
197	Vector3r(1.0, 2.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
577	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
927	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
149	Vector3r(9.0, 4.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
315	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
702	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
183	Vector3r(9.0, 5.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
36	Vector3r(7.0, 7.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
62	Vector3r(1.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
167	Vector3r(4.0, 7.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
258	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
42	Vector3r(7.0, 7.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
87	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
86	Vector3r(7.0, 7.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
53	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
273	Vector3r(4.0, 0.0, 0.0)	Vector3r(7.0, 8.0, 0.0)
99	Vector3r(2.0, 9.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
138	Vector3r(4.0, 0.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
38	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
84	Vector3r(1.0, 0.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
88	Vector3r(7.0, 1.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
78	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
139	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
62	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
50	Vector3r(7.0, 8.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
216	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
163	Vector3r(4.0, 3.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
216	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
169	Vector3r(8.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
112	Vector3r(5.0, 1.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
535	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
128	Vector3r(5.0, 8.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
225	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
56	Vector3r(0.0, 0.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
136	Vector3r(3.0, 4.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
208	Vector3r(8.0, 0.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
