TTD	ConcludedLocation	ActualLocation
618	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
512	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
911	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
502	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
888	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
420	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
622	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
408	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
658	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
710	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
413	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
628	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
652	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
822	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
835	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
551	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
479	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
1052	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
461	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
522	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
500	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
498	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
714	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
628	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
448	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
1198	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
564	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
1078	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
588	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
603	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
889	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
666	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
525	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
655	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
858	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
454	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
841	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
657	Vector3r(0.0, 2.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
406	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
627	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
666	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
757	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
490	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
543	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
648	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
489	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
737	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
907	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
464	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
827	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
671	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
605	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
631	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
449	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
736	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
462	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
758	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
364	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
535	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
660	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
780	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
412	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
844	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
604	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
669	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
