TTD	ConcludedLocation	ActualLocation
813	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
379	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
310	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
220	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
367	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
251	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
1040	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
252	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
522	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
579	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
603	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
616	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
975	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
348	Vector3r(1.0, 4.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
381	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
345	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
336	Vector3r(9.0, 4.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
306	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
393	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
355	Vector3r(1.0, 5.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
387	Vector3r(5.0, 3.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
509	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
274	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
347	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
344	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
517	Vector3r(8.0, 2.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
753	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
1043	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
537	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
921	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
226	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
809	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
512	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
312	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
301	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
513	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
481	Vector3r(6.0, 1.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
